type,status,capturing,progress_point,progress_payload,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,-1,0,-1,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,6,1,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,1,1,7,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,1,1,7,1,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,10,1,4,7,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,10,2,4,7,2,1,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,10,2,4,8,3,1,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,10,2,5,8,3,4,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,11,3,5,8,8,4,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,14,3,5,8,8,4,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,4,6,11,14,3,5,8,12,4,7,13,5,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,6,9,12,14,6,6,10,14,5,10,13,8,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,9,11,13,19,7,6,10,15,6,13,18,8,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,10,13,16,20,14,6,11,16,7,16,19,8,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,11,18,19,23,22,7,12,18,10,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,11,21,23,27,28,7,15,24,14,22,24,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,12,23,33,30,28,11,15,27,16,25,25,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,3,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,14,28,33,31,28,22,15,36,22,28,25,12,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,4,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,17,32,34,34,30,24,15,37,28,31,25,13,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,4.5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,19,34,34,34,32,24,15,37,34,34,25,13,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,4.5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,21,35,38,35,39,26,16,41,36,36,26,15,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,4.5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,21,37,39,35,47,31,16,49,37,39,26,19,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,22,38,46,35,48,32,19,49,40,42,26,22,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,5.5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,23,41,53,35,49,34,20,50,43,45,27,25,,,,,,,,,,,,,,,,,,,,,,,,
,2,1.0,5.5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,28,43,53,36,49,34,20,51,46,49,27,25,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,5.5,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,1,1,1,1,34,43,69,57,51,34,21,51,47,50,27,25,,,,,,,,,,,,,,,,,,,1,1,,,,
,2,0,6,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,1,0,1,1,34,46,80,57,59,35,21,52,48,50,28,25,,,,,,,,,,,,,,,,,,,,,,3,,
,2,0,10,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,36,47,82,58,62,36,21,52,48,50,28,26,,,,,,,,,,,,,,,,,,,,,6,,3,5
,2,0,10,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,36,48,83,58,63,36,21,52,48,51,28,26,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,14,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,36,50,83,61,63,37,21,53,48,51,29,26,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,19,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,37,52,83,65,63,37,22,53,49,51,29,26,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,26,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,37,54,83,65,64,37,22,54,49,51,29,27,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,32,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,37,54,84,65,64,38,22,54,49,52,30,27,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,40,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,38,54,84,66,64,38,22,54,49,52,30,27,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,45,-1,,23,4,29,0,28,8,1,26,11,14,19,30,1,1,1,1,1,1,0,0,0,0,0,0,38,54,84,66,65,38,23,55,49,52,30,27,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,51,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,0,0,0,0,38,54,85,66,65,38,0,55,49,53,31,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,57,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,0,1,0,0,39,55,85,66,65,39,0,56,50,53,31,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,62,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,39,55,85,67,65,39,0,56,50,53,31,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,71,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,39,55,86,67,66,39,1,56,50,53,32,28,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,76,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,40,55,86,67,66,40,1,57,50,54,32,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,83,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,40,55,86,67,66,40,1,57,50,54,32,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.5,91.5,-1,,23,4,29,0,28,8,23,26,11,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,41,56,87,68,67,40,2,58,50,54,33,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.5,91.5,-1,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,41,56,87,68,67,41,2,58,0,54,33,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.5,91.5,-1,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,41,56,87,68,67,41,2,58,0,55,33,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,42,56,88,68,68,41,3,59,0,55,34,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,42,56,88,68,68,45,3,59,0,56,34,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,42,56,88,69,68,45,3,60,0,57,34,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,43,57,89,69,69,45,4,60,0,58,35,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,43,57,89,69,69,46,4,60,1,59,35,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,43,57,89,69,69,46,5,61,1,59,35,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,44,57,90,70,70,51,5,61,1,59,36,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,44,58,90,70,70,51,5,62,1,60,36,33,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.0,100.0,2.0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,50,59,91,70,70,52,6,70,1,60,36,33,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.0,100.0,2.0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,1,1,53,61,91,70,71,52,6,70,1,62,37,34,,,,,,,,,,,,,,,,,,,,,,,,
,2,0.0,100.0,2.0,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,1,1,56,61,91,73,71,53,6,76,2,65,37,34,,,,,,,,,,,,,,,,,,,,1,,,,
,2,0,100,4,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,1,1,56,62,94,78,71,54,7,76,2,65,37,34,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,5,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,1,1,57,64,95,78,72,54,7,77,2,67,37,34,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,6,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,1,1,57,66,95,78,72,56,7,77,2,68,42,36,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,6,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,1,1,57,71,99,78,73,61,8,78,2,69,47,39,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,7,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,0,1,58,74,100,78,76,62,8,78,3,72,57,43,,,,,,,,,,,,,,,,,,,,,,,2,
,2,0,100,8,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,0,1,58,76,100,79,76,62,8,78,3,74,57,47,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,9,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,0,1,58,77,100,84,76,75,9,79,5,74,58,47,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,10,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,0,1,59,79,100,86,77,75,9,79,7,77,58,47,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,11,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,0,1,1,0,1,60,81,100,87,77,78,10,80,10,80,58,51,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,11,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,0,1,69,84,100,91,77,80,10,80,15,81,59,51,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,12,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,0,1,71,86,100,94,78,80,11,80,16,82,59,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,13,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,0,1,72,86,100,94,78,81,11,81,18,82,59,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,14,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,0,1,77,86,15,95,78,81,14,81,20,83,60,52,,,1,,,,,,,,,,,,,,,,,,,,,
,2,0,100,14,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,1,1,1,1,0,1,81,87,15,95,82,81,14,82,22,85,60,52,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,15,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,1,1,1,1,82,88,18,95,87,83,15,82,24,88,60,54,,,,,,,,,,,,,,,,,,,5,,,,,
,2,0,100,16,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,1,1,1,83,90,19,95,87,84,15,82,25,89,61,54,,,,,,,,,,,,,,,,,,,,,5,,,
,2,0,100,17,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,0,1,1,84,90,20,95,88,84,16,83,26,89,61,57,,,,,,,,,,,,,,,,,,,,,,2,,
,2,0,100,18,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,0,1,1,85,91,22,96,89,86,16,83,27,89,61,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,19,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,0,1,1,85,96,25,96,91,86,17,84,27,89,62,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,19,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,0,1,1,85,98,25,96,91,86,17,84,28,90,62,59,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,20,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,0,1,1,86,98,26,96,95,90,17,87,28,90,62,61,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,21,,23,4,29,0,28,8,23,26,4,14,19,30,1,1,1,1,1,1,0,1,0,0,1,0,86,99,26,97,95,90,18,91,28,90,62,62,,,,,,,,,,,,,,,,,,,,,,,,5
,2,0,100,22,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,0,1,0,0,1,0,86,100,27,97,96,91,18,91,28,91,0,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,23,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,0,1,0,0,1,0,87,100,27,97,96,91,18,91,28,91,0,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,23,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,0,0,1,0,87,100,27,97,96,91,19,92,28,91,0,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,24,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,1,0,1,0,87,100,28,98,97,92,19,92,29,91,0,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,25,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,1,1,1,0,88,100,28,98,97,92,19,93,29,92,1,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,26,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,1,1,1,0,88,100,28,98,97,92,20,93,29,92,1,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,27,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,1,1,1,0,88,100,29,98,99,92,20,95,29,92,1,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,28,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,1,1,1,0,89,100,29,99,99,93,20,95,29,92,2,64,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,29,,23,4,29,0,28,8,23,26,4,14,6,30,1,1,1,1,1,1,1,1,1,1,1,1,89,100,29,99,100,93,21,100,30,93,2,64,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,30,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,1,1,1,1,1,1,90,100,30,99,100,93,21,100,0,93,2,64,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,31,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,1,1,1,1,1,1,93,100,30,99,100,94,22,100,0,93,4,64,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,32,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,1,1,1,1,1,1,95,100,30,100,100,99,22,100,0,94,5,65,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,33,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,1,1,1,1,1,1,95,100,31,100,100,100,22,100,0,96,5,65,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,34,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,1,1,1,1,1,1,97,100,31,100,100,100,24,100,0,98,6,65,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,34,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,0,1,1,1,1,1,97,100,31,100,100,100,33,100,1,99,6,65,,,,,,,,,,,,,,,,,,,5,,,,,
,2,0,100,35,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,0,1,1,1,1,1,99,100,32,100,100,100,35,100,1,100,6,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,37,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,0,1,1,1,1,1,100,100,32,100,100,100,35,100,4,100,7,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,37,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,0,1,1,1,1,1,100,100,32,100,100,100,35,100,8,100,7,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,38,,23,4,29,0,28,8,23,26,31,14,6,30,1,1,1,1,1,1,0,1,1,1,1,1,100,100,33,100,100,100,36,100,8,100,8,66,,,,,,,,,,,,,,,,,,,,,,,,
