type,map,status,progress_1,progress_2,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,13,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,13,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,17,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,15,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,5,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,11,2,2,3,6,3,7,1,3,11,2,3,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,11,3,3,6,8,3,8,2,4,11,3,3,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1.0,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,12,3,3,6,11,4,10,5,20,11,3,4,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1.0,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,12,3,10,6,13,8,11,5,21,11,8,4,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,17,4,13,6,14,8,12,7,21,19,8,4,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,19,5,15,7,16,8,13,8,21,19,10,6,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,19,5,21,7,18,10,13,8,29,20,10,7,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,0,1,1,1,1,1,1,1,20,5,22,13,20,10,15,8,32,20,12,13,,,,,,,,,,,,,,,,,7,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,0,1,1,1,1,1,1,1,20,5,27,14,20,10,15,9,34,20,13,16,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,0,1,1,1,1,1,1,1,20,6,27,14,20,10,15,11,40,21,13,16,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,1,0,1,1,1,1,1,1,1,20,8,28,14,21,11,15,15,40,21,14,16,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,0,0,1,1,1,1,1,1,1,22,8,31,14,21,11,15,18,49,21,14,20,,,,,,,,,,,,,,,,9,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,0,0,1,1,1,1,1,1.0,1,27,8,32,15,21,12,16,20,52,22,15,20,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,1,1,0,0,1,1,1,1,1,1.0,1,37,8,32,15,21,15,18,22,56,22,20,26,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,1,0,0,1,1,1,1,1,1,1,37,11,32,15,22,15,19,24,56,30,21,27,,,,,,,,,,,,,,8,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,1,0,0,1,1,1,1,1,1,1,43,13,32,15,22,16,19,26,56,30,26,27,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,1,0,0,1,1,1,1,1,1,1,43,13,40,16,22,17,19,28,57,30,26,30,,,,,,,,,,,,,,,,,,,,,,,,
,a,-1,-1,-1,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,1,0,1,1,1,1,1,1,1,1,43,13,42,16,23,18,23,29,57,30,26,33,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,0,0,1,1,1,1,1,1,1,1,43,14,44,16,23,20,28,29,57,31,27,36,,,,,,,,,,,,,,,7,,,,,,,,,
,a,0,0,0,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,0,0,1,1,1,1,1,1,1,1,44,14,44,16,23,23,32,29,58,31,27,41,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,0,0,1,0,1,1,1,1,1,1,46,14,44,17,23,26,32,29,59,31,28,45,,,,,,,,,,,,,,,,,,9,,,,,,
,a,0,0,0,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,0,1,1,0,1,1,1,1,1,1,46,14,45,17,24,26,33,30,59,32,31,45,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,14,21,1,11,29,9,0,30,1,0,0,1,1,0,1,1,1,1,1,1,51,14,45,17,24,27,36,30,61,32,31,47,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,4,21,1,11,29,9,0,30,1,0,0,1,1,0,1,1,1,1,1,1,55,15,45,17,0,27,37,30,61,32,36,47,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,4,21,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,55,15,45,18,0,27,37,30,61,33,41,48,,,,,,,,,,,,,10,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,4,21,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,55,15,46,18,0,27,37,30,62,33,43,48,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,4,21,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,55,15,46,18,0,28,37,31,62,34,44,49,,,,,,,,,,,,,,,,,,,,,,,,
,a,0,0,0,,8,30,0,10,4,21,1,11,29,9,0,30,0,1,0,1,1,0,1,1,1,1,1,1,56,16,46,19,0,28,37,31,62,34,44,49,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,0,,8,30,0,10,4,21,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,1,1,56,16,46,19,0,28,38,31,63,34,49,49,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,1,,8,30,0,26,4,21,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,1,1,56,16,47,0,1,28,38,31,63,35,49,49,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,2,,8,30,0,26,4,21,1,11,29,9,0,30,0,1,1,1,1,1,1,1,1,1,1,1,57,16,47,0,1,0,38,32,63,35,49,50,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,3,,8,30,0,26,4,28,1,11,29,9,0,30,0,1,1,1,1,1,1,1,1,1,1,1,57,17,47,0,1,0,38,34,64,35,49,50,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,4,,8,30,0,26,4,28,1,11,29,9,0,30,0,1,1,1,1,1,1,1,1,1,1,1,57,17,47,1,1,0,39,35,64,35,50,50,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,4,,8,30,0,26,4,28,1,11,29,9,0,30,0,1,1,1,1,1,1,1,1,1,1,1,58,17,48,10,1,0,39,35,64,36,50,50,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,5,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,58,17,48,12,1,1,39,36,65,36,51,51,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,6,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,58,18,48,12,2,1,39,36,65,36,51,53,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,7,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,58,18,48,15,3,1,39,36,65,37,51,55,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,8,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,59,18,49,15,4,2,40,36,66,37,51,55,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,9,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,59,18,49,15,4,2,40,36,66,37,52,55,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,9,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,59,19,49,17,5,2,40,37,66,38,55,55,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,10,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,60,19,49,20,5,3,40,37,66,38,60,56,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,11,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,60,19,49,21,5,3,41,37,67,38,62,56,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,12,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,60,23,52,25,5,4,41,37,68,46,62,60,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,13,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,66,23,52,27,5,13,41,39,68,46,62,60,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,14,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,66,23,53,27,5,16,41,40,69,46,62,60,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,14,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,66,23,56,28,7,16,41,40,71,46,63,61,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,15,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,66,23,57,28,8,17,42,42,71,47,63,61,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,16,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,68,24,57,28,9,17,42,44,71,54,63,73,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,17,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,70,24,57,29,11,17,42,46,72,55,67,73,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,18,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,70,24,61,29,13,18,48,47,79,55,69,74,,,,,,,,,,,,,,,,7,,,,,,,,
,a,2,0,19,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1.0,1,1,1,1,1,1,1,70,24,65,30,15,18,48,48,83,55,69,74,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,19,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1.0,1,1,1,1,1,1,1,71,28,70,30,16,18,48,49,87,63,69,82,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,20,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,71,28,70,30,17,20,48,50,89,63,69,83,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,21,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,71,28,74,31,17,20,48,51,90,63,70,85,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,22,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,72,28,76,31,17,21,55,51,90,64,70,88,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,23,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,1,1,1,1,1,1,1,72,28,80,32,18,26,56,53,95,70,70,94,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,24,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,0,1,1,1,1,1,1,72,33,85,32,18,26,58,54,95,70,70,94,,,,,,,,,,,,,,,,,,7,,,,,,
,a,2,0,24,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,0,1,1,1,1,1,1,73,37,90,32,18,27,58,54,98,71,71,96,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,25,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,0,1,0,1,1,1,1,1,1,73,38,91,33,18,27,62,54,99,78,72,98,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,26,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,1,0,1,1,1,1,1,1,73,38,91,33,21,27,62,55,99,79,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,27,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,0,0,1,1,1,1,1,1,78,38,92,34,21,28,62,55,99,79,76,100,,,,,,,,,,,,,,,,,12,,,,,,,
,a,2,0,28,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,0,0,1,1,1,1,1,1,79,44,98,34,22,28,62,57,100,86,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,29,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,0,0,1,1,1,1,1,1,80,47,100,34,22,28,62,58,100,86,80,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,29,,8,30,0,26,4,28,1,11,29,9,0,30,1,1,1,1,0,0,1,1,1,1,1,1,83,49,100,35,22,29,71,62,100,95,82,100,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,30,,8,30,0,26,4,28,1,11,29,9,0,30,0,0,0,1,0,0,1,1,1,1,1,1,84,49,100,35,22,29,73,67,100,96,83,100,,,,,,,,,,,,,7,10,7,,,,,,,,,
,a,2,0,31,,8,30,0,26,4,28,1,11,29,9,0,30,0,0,0,1,0,0,1,1,1,1,1,1,84,50,100,36,22,29,73,69,100,96,84,0,,,,,,,,,,,,1,,,,,,,,,,,,
,a,2,0,32,,8,30,0,26,4,19,1,11,29,9,0,30,0,0,0,1,0,1,1,1,1,1,1,1,84,50,100,36,23,0,73,69,100,96,88,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,33,,8,30,0,26,4,19,1,11,29,9,0,30,0,0,0,1,0,1,1,1,1,1,1,1,85,50,100,36,23,0,73,70,100,97,89,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,34,,8,30,0,26,4,19,1,11,29,9,0,30,0,0,0,1,0,1,1,1,1,1,1,1,85,50,100,37,23,0,74,70,100,97,89,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,34,,8,30,0,26,4,19,1,11,29,9,0,30,0,0,0,1,0,1,1,1,1,1,1,1,85,51,100,37,23,0,74,70,100,97,89,0,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,35,,8,30,0,26,4,19,1,11,29,9,0,30,0,0,0,1,1,1,1,1,1,1,1,1,85,51,100,38,0,1,74,70,100,98,89,1,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,36,,8,30,0,26,4,19,1,11,29,9,0,30,0,0,0,1,1,1,1,1,1,1,1,1,86,51,100,38,0,1,74,70,100,98,90,1,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,37,,8,30,0,26,2,19,1,11,29,9,0,30,0,0,0,1,1,1,1,1,1,1,1,1,86,51,100,38,0,1,75,70,100,98,90,4,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,38,,8,30,0,26,2,19,1,11,29,9,0,30,0,0,0,1,1,1,1,1,1,1,1,1,86,52,100,39,0,2,75,71,100,98,90,6,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,39,,8,30,0,26,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,87,52,100,39,0,2,75,71,100,99,90,6,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,39,,8,30,0,26,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,87,52,100,40,1,2,75,71,100,99,91,6,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,40,,8,30,0,26,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,87,52,100,40,1,3,75,71,100,99,91,7,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,41,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,88,52,100,0,1,3,76,71,100,100,91,7,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,42,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,91,53,100,0,1,3,76,71,100,100,91,10,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,43,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,91,53,100,0,2,4,76,72,100,100,92,11,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,44,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,92,53,100,0,7,4,76,72,100,100,92,12,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,44,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,93,53,100,0,7,4,77,72,100,100,92,12,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,45,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,98,54,100,1,10,5,77,73,100,100,92,16,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,46,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,56,100,1,10,5,77,73,100,100,92,16,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,47,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,56,100,1,10,5,77,73,100,100,97,21,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,48,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,57,100,1,11,6,77,75,100,100,100,21,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,49,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,57,100,2,11,6,78,76,100,100,100,27,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,49,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,57,100,2,16,6,78,76,100,100,100,28,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,50,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,57,100,4,16,7,78,77,100,100,100,28,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,51,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,58,100,5,18,18,78,78,100,100,100,30,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,52,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,58,100,6,20,18,79,78,100,100,100,30,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,53,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,61,100,7,22,18,82,78,0,0,100,32,,,,,,,,,1,1,,,,,,,,,,,,,,
,a,2,0,54,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,61,100,8,24,19,87,79,0,0,100,36,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,54,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,1,1,100,62,100,8,26,19,89,82,4,0,100,36,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,55,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,0,1,100,62,100,9,28,19,95,85,12,0,100,36,,,,,,,,,,,,,,,,,,,,,,,1,
,a,2,0,56,,8,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,1,1,1,0,1,100,62,100,9,31,20,97,88,15,1,100,36,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,57,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,1,1,1,1,1,0,1,0,62,100,9,32,20,100,88,15,1,100,37,1,,,,,,,,,,,,7,,,,,,,,,,,
,a,2,0,58,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,0,1,0,63,100,9,35,20,100,89,18,3,100,40,,,,,,,,,,,,,,,,,,10,,,,,,
,a,2,0,59,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,0,1,0,64,100,10,37,21,100,90,19,3,100,45,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,59,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,0,1,0,66,100,18,37,21,100,91,19,3,100,46,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,60,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,1,1,1,0,1,1,67,100,23,37,21,100,93,19,11,0,46,,,,,,,,,,,1,,,,,,,,,,,,,
,a,2,0,61,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,0,1,1,0,1,1,67,100,23,42,22,100,94,22,11,0,47,,,,,,,,,,,,,,,,,,,,4,,,,
,a,2,0,62,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,0,1,1,0,1,1,67,100,23,45,22,100,94,25,11,0,47,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,63,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,0,1,1,0,1,2,68,100,26,47,22,100,94,26,12,0,47,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,64,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,0,1,1,1,1,2,68,100,28,47,23,100,94,27,12,0,48,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,64,,8,30,0,1,2,19,1,11,29,9,0,30,0,1,1,1,1,0,1,0,1,1,1,1,2,69,100,30,49,23,100,94,27,12,1,51,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,65,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,0,1,0,1,1,1,1,0,70,100,31,50,23,100,94,28,13,1,60,,,,,,,,,,,,,,,,,,,,,,,,
,a,2,0,66,,18,30,0,1,2,19,1,11,29,9,0,30,1,1,1,1,1,1,1,0,1,1,1,1,0,70,100,32,52,24,100,95,28,13,1,60,,,,,,,,,,,,,,,,,,,,,,,,
