type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,50,24,21,15,11,42,15,14,15,27,19,,,,,,,,,,,,,,,,,,,,,,,,
,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,17,51,24,24,15,12,42,15,14,16,27,20,,,,,,,,,,,,,,,,,,,,,,,,
,2,12,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,17,51,24,26,15,12,42,15,14,16,28,20,,,,,,,,,,,,,,,,,,,,,,,,
,2,13,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,17,51,26,28,15,12,43,15,15,16,28,20,,,,,,,,,,,,,,,,,,,,,,,,
,2,13,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,17,51,33,28,19,14,43,17,15,16,39,24,,,,,,,,,,,,,,,,,,,,,,,,
,2,13,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,18,52,33,32,19,16,47,20,15,17,40,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,18,52,36,34,29,22,50,31,16,19,40,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,21,52,38,34,30,23,53,31,16,22,40,29,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,22,53,40,35,30,23,53,31,16,23,49,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,22,54,41,35,30,23,54,31,17,24,51,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,22,54,43,38,31,26,54,32,24,25,51,30,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,55,50,41,33,27,54,32,28,27,52,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,26,55,54,44,39,28,57,33,29,30,52,31,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,26,55,56,47,40,28,61,33,29,32,52,37,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,26,56,56,49,40,29,64,33,29,33,53,45,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,27,58,57,49,42,29,67,33,30,35,53,45,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,27,58,58,49,46,29,67,34,30,37,55,46,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,27,59,60,50,46,30,68,34,30,38,55,46,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,32,59,60,54,47,30,68,34,31,39,56,46,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,37,59,60,58,48,33,71,35,31,40,56,47,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,37,60,67,60,51,35,72,38,36,40,57,51,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,38,68,67,63,52,36,75,47,36,42,57,55,,,,,,,,,,,,,,,,,,,,,,,2,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,41,68,69,64,67,39,77,47,41,45,57,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,41,76,70,66,67,41,80,47,41,50,58,70,,,,,,,,,,,,,,,,,,,,,,,,
,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,45,84,75,68,67,46,80,47,42,52,58,73,,,,,,,,,,,,,,,,,,,,,3,,,
,2,15,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,45,84,75,69,68,47,80,47,42,53,59,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,15,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,45,84,77,71,68,50,81,48,42,55,59,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,16,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,45,89,85,72,68,53,85,48,43,58,59,74,,,,,,,,,,,,,,,,,,,,,,2,,
,2,17,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,46,95,91,75,69,54,88,49,43,61,60,78,,,,,,,,,,,,,,,,,,,,,,,,
,2,17,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,47,100,96,76,69,57,90,51,43,63,60,78,,,,,,,,,,,,,,,,,,,,,,,,
,2,18,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,52,100,96,77,69,58,95,51,44,64,61,79,,,,,,,,,,,,,,,,,,,,,,,,
,2,18,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,0,0,1,1,53,100,98,79,71,60,96,51,44,65,0,79,,,,,,,,,,,1,,,,,,,,,,,,,
,2,19,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,0,0,1,1,57,100,100,82,71,60,96,63,44,65,0,79,,,,,,,,,,,,,,,,,,,,,,,,
,2,20,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,0,0,1,1,57,100,100,85,74,61,99,67,45,65,0,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,20,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,57,100,100,87,77,65,100,67,45,65,0,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,21,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,61,100,100,88,78,75,100,75,45,65,1,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,22,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,0,1,1,66,100,100,91,78,75,100,75,46,65,1,80,,,,,,,,,,,,,,,,,,,,6,,,,
,2,23,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,69,100,100,95,78,76,100,76,46,66,1,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,23,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,73,100,100,98,79,76,100,76,46,66,2,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,24,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,75,100,100,99,79,76,100,76,47,66,2,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,25,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,75,100,100,100,79,77,100,76,47,66,2,82,,,,,,,,,,,,,,,,,,,,,,,,
,2,25,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,80,77,100,76,47,66,3,82,,,,,,,,,,,,,,,,,,,,,,,,
,2,26,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,80,77,100,77,48,67,3,82,,,,,,,,,,,,,,,,,,,,,,,,
,2,27,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,80,78,100,77,48,67,3,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,27,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,81,78,100,77,48,67,4,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,28,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,100,100,100,81,78,100,0,49,67,4,83,,,,,,,,1,,,,,,,,,,,,,,,,
,2,29,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,100,100,100,81,79,100,0,49,67,4,83,,,,,,,,,,,,,,,,,,,,,,,,
,2,29,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,100,100,100,82,80,100,0,49,68,10,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,29,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,0,100,100,82,80,100,0,50,70,11,84,,1,,,,,,,,,,,,,,,,,,,,,,
,2,30,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,0,100,100,83,80,100,0,50,75,11,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,31,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,0,100,100,83,81,100,1,50,76,16,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,31,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,0,100,100,86,81,100,1,50,77,17,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,1,100,100,89,81,100,1,51,78,17,89,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,1,100,100,89,82,100,1,51,79,17,90,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,1,100,100,90,82,100,2,51,79,18,90,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,2,100,100,90,83,100,3,52,80,18,90,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,2,100,100,90,84,100,3,52,80,18,94,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,2,100,100,91,84,100,5,52,82,19,95,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,80,3,100,100,91,89,100,9,53,86,19,95,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,88,3,100,100,91,90,100,11,53,88,19,95,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,89,3,100,100,93,90,100,12,53,89,20,96,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,89,4,100,100,93,91,100,12,54,90,20,96,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,89,4,100,1,93,91,100,12,54,90,20,96,,,,1,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,93,4,100,5,94,91,100,13,54,91,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,96,5,100,7,94,92,100,13,55,91,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,96,5,100,7,94,92,100,14,55,95,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,2,33,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,97,5,100,8,95,92,100,14,55,99,22,97,,,,,,,,,,,,,,,,,,,,,,,,
,2,33,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,97,6,100,8,95,93,100,14,56,100,22,98,,,,,,,,,,,,,,,,,,,,,,,,
,2,34,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,99,6,100,8,95,93,100,18,56,100,22,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,34,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,100,6,100,10,96,97,100,21,56,100,23,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,34,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,26,100,11,96,99,100,25,57,100,23,100,,,,,,,,,,,,,,,,,,,,,,3,,
,2,35,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,26,100,13,97,100,100,29,57,100,23,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,36,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,26,100,13,97,100,100,31,57,100,31,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,36,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,27,100,13,100,100,100,32,58,100,32,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,37,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,27,100,15,100,100,100,36,58,100,32,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,37,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,27,100,18,100,100,100,38,58,100,40,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,38,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,0,100,35,100,21,100,100,100,39,59,100,45,100,,,,,,,,,,,,,,,,,,,,,,,,5
,2,38,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,0,100,36,100,24,100,100,100,39,59,100,45,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,39,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,0,1,0,100,36,100,27,100,100,100,40,59,100,55,100,,,,,,,,,,,,,,11,,,,,,,,,,
,2,40,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,0,1,0,100,37,100,30,100,100,100,40,60,100,63,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,40,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,0,100,37,100,32,100,100,100,40,60,100,63,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,0,100,37,100,35,100,100,100,40,60,100,63,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,0,100,38,100,35,100,100,100,40,61,100,64,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,100,38,100,35,100,100,100,41,61,100,72,100,,,,,,,,,,,,,,,,,,,,,,,3,
,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,0,38,1,36,100,100,100,47,61,100,72,100,1,,1,,,,,,,,,,,,,,,,,,,,,
,2,42,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,0,38,9,36,100,100,100,52,62,100,72,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,43,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,1,0,38,9,36,100,100,100,58,62,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,43,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,2,39,9,39,100,100,100,59,62,100,73,100,,,,,,,,,,,,,,,,,,,,6,,,,
,2,44,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,5,40,10,43,100,0,100,64,69,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,44,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,5,40,12,45,100,1,100,64,69,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,45,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,6,40,12,49,100,3,100,65,70,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,6,41,15,50,100,4,100,65,70,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,6,41,15,53,100,6,100,65,70,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,6,41,15,56,100,7,100,65,71,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,7,42,15,56,100,9,100,66,71,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,47,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,7,42,16,57,100,10,100,66,71,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,48,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,7,42,23,57,100,12,100,66,72,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,48,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,10,43,25,57,100,14,100,66,72,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,49,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,11,43,25,61,100,24,100,67,72,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,49,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,17,43,26,62,100,31,100,67,73,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,50,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,17,44,27,63,100,35,100,67,73,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,18,44,30,65,0,37,100,67,73,100,78,100,,,,,1,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,18,44,32,66,1,48,100,67,74,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,21,45,33,67,2,56,100,68,74,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,22,45,33,67,2,62,100,68,74,100,79,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,53,34,67,4,63,100,68,75,100,79,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,53,35,70,4,67,100,68,75,100,79,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,23,54,36,73,5,70,100,69,75,1,80,100,,,,,,,,,,1,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,26,54,37,76,6,71,100,69,75,4,80,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,27,54,37,77,8,75,100,69,86,5,80,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,27,55,37,79,8,76,100,69,86,5,81,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,27,55,38,82,8,78,0,70,86,6,81,100,,,,,,,1,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,31,55,38,84,11,80,0,70,87,6,81,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,31,63,44,86,12,81,0,70,87,7,82,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,31,63,45,86,12,91,0,70,87,7,86,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,31,64,45,86,12,93,10,71,87,8,87,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,31,64,45,87,13,95,10,71,88,8,100,100,,,,,,,,,,,,,,11,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,35,64,48,88,13,96,17,71,100,8,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,35,65,49,91,13,98,20,71,100,8,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,36,65,51,92,14,99,21,72,100,8,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,41,65,53,93,14,100,23,72,100,10,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,46,66,53,93,14,100,23,72,100,10,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,46,66,54,94,15,100,24,72,100,11,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,49,66,56,94,16,100,27,72,100,12,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,50,67,57,94,17,100,31,73,100,13,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,1,50,67,61,94,17,100,31,73,100,15,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,57,68,62,97,17,100,31,73,100,17,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,57,69,62,100,17,100,32,73,100,18,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,59,71,62,100,18,100,32,74,100,18,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,61,72,63,100,18,100,32,74,100,18,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,61,73,63,100,23,100,32,74,100,18,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,65,74,63,100,24,100,35,75,100,19,100,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,65,74,63,100,27,1,36,81,100,20,100,100,,,,,,1,,,,,,,,,,,,,,,,,,
